id,question_id,position,option_text,is_correct
5077829b-4edb-4cb4-873b-7368b8e9c446,0680da1a-4600-4326-ab2e-a0da8c8ae9b3,0,"Metod adından əvvəl tip parametri ilə, məs. <T> T method()",true
1c6c3550-b108-4808-bbab-1c94faef68ae,0680da1a-4600-4326-ab2e-a0da8c8ae9b3,1,"Yalnız sinif səviyyəsində",false
8b1ffe08-59d8-46a7-aa19-e38691588d7f,0680da1a-4600-4326-ab2e-a0da8c8ae9b3,2,"Generic metod mümkün deyil",false
02db6ab3-bc08-4ae3-aa3e-ecd20c8c7364,0680da1a-4600-4326-ab2e-a0da8c8ae9b3,3,"Return tipindən sonra",false
d75d6e9a-84be-4084-81f1-786853c11d01,e870a510-8c42-4028-9d12-8907cb01a6d0,0,"Compile-time tip yoxlamasını itirir",true
66324bfc-0424-4a76-8784-d55ceb2bcbc8,e870a510-8c42-4028-9d12-8907cb01a6d0,1,"Daha sürətli işləyir",false
ef12ebcf-8ddf-405d-bc91-05a41a9bc1e7,e870a510-8c42-4028-9d12-8907cb01a6d0,2,"Daha az yaddaş tutur",false
f0ac7996-d278-4849-bb93-2a6c2173d756,e870a510-8c42-4028-9d12-8907cb01a6d0,3,"Heç bir problem yoxdur",false
642c082e-7126-46c5-a9aa-c2c2167b0392,2035c058-150a-4dac-829b-18a34175049f,0,"T və ya onun hər hansı superclass-ı",true
ee1ae7dc-9eaa-4339-8557-93d817cba76f,2035c058-150a-4dac-829b-18a34175049f,1,"T və ya onun subclass-ları",false
58abce24-adce-4024-8bf0-09c391b4367c,2035c058-150a-4dac-829b-18a34175049f,2,"Yalnız T",false
78f8db7d-ce90-4dbe-80cf-273fca00c895,2035c058-150a-4dac-829b-18a34175049f,3,"Heç bir tip",false
50cd49d1-1b5a-4eb2-9fb8-38cdc0d10e0d,1199e4ee-0ff7-4efa-b8f7-de2bc8c1db64,0,"Statik sahələr bütün instansiyalar arasında paylaşılır, amma generic tip hər instansiya üçün fərqli ola bilər",true
ea46195d-b545-4c6c-a265-035a4d7d3b11,1199e4ee-0ff7-4efa-b8f7-de2bc8c1db64,1,"Statik sahələr generic ola bilər",false
429faaf3-e0eb-40ff-a0cd-b188de363ca4,1199e4ee-0ff7-4efa-b8f7-de2bc8c1db64,2,"Heç bir səbəb yoxdur",false
d511326a-a4a9-43e2-b0b2-3d9a580de6a6,1199e4ee-0ff7-4efa-b8f7-de2bc8c1db64,3,"Statik sahələr yalnız private olur",false
30992bd8-f42a-41bb-8048-d591e6633673,84630dbe-bfa7-412c-b9f8-5b2c11750205,0,"Tip parametrinin müəyyən sinif və ya interfeys ilə məhdudlaşdırılması (məs. <T extends Comparable>)",true
54f5eb65-949d-4f0d-aad6-7ff1dba69df5,84630dbe-bfa7-412c-b9f8-5b2c11750205,1,"Sərhədsiz tip",false
00df3c35-d95a-4d65-9d9a-4462b19b1b99,84630dbe-bfa7-412c-b9f8-5b2c11750205,2,"Yalnız primitiv tiplər",false
d7fd4b96-9501-410e-994e-cb73e7defea9,84630dbe-bfa7-412c-b9f8-5b2c11750205,3,"Heç bir mənası yoxdur",false
5fea0155-5032-4b72-8269-c5200c2407b0,2be0c236-b4d0-4b84-b58f-6209ab8ffb0e,0,"Type erasure səbəbindən runtime-da tip məlumatı olmur",true
693ecd82-99a1-4d5f-a696-d75ec752215d,2be0c236-b4d0-4b84-b58f-6209ab8ffb0e,1,"Java array dəstəkləmir",false
d2dec3cb-8b86-4965-b76d-45d889a8927b,2be0c236-b4d0-4b84-b58f-6209ab8ffb0e,2,"Yaddaş çatışmır",false
dda5a6cc-5a07-4f5b-9855-f29ba5ca7df3,2be0c236-b4d0-4b84-b58f-6209ab8ffb0e,3,"Heç bir səbəb yoxdur",false
a22cb03a-86e2-45f2-b9de-bd204f315ef8,cadb4979-b66a-4f84-b0c3-e724531b96c8,0,"Wildcard-larda 'extends' producer üçün, 'super' consumer üçün istifadə olunmalıdır",true
296e4bdb-f69e-48e1-b9ff-3828d9afd1b9,cadb4979-b66a-4f84-b0c3-e724531b96c8,1,"Heç bir mənası yoxdur",false
34df9990-14a2-42ff-b56b-8ed708d7d35e,cadb4979-b66a-4f84-b0c3-e724531b96c8,2,"Yalnız consumer üçün extends istifadə olunur",false
9b0aba82-a55a-4cfa-acb0-2b7e54a7d960,cadb4979-b66a-4f84-b0c3-e724531b96c8,3,"PECS yalnız array-lərə aiddir",false
ee6cf78d-b382-4f9a-8f3f-88ad21f05a89,53ce289b-edf6-4868-af20-f66362bf81c2,0,"<K, V> kimi vergüllə ayrılmış tip parametrləri ilə (məs. Map<K,V>)",true
0831071c-1aa3-4cb1-b5f5-5f629133cc01,53ce289b-edf6-4868-af20-f66362bf81c2,1,"Yalnız bir tip parametri istifadə oluna bilər",false
5080903a-c4eb-40ce-a5b0-fca1119e18f1,53ce289b-edf6-4868-af20-f66362bf81c2,2,"Generic siniflər çoxlu tip qəbul edə bilməz",false
5cfd2d93-9150-4f64-afb3-979694639da1,53ce289b-edf6-4868-af20-f66362bf81c2,3,"Heç bir üsulu yoxdur",false
d3fbe194-2fef-439f-abd9-62927c0400ee,e3f2a5cd-cd28-4068-8ffe-78c9b5d9a68a,0,"Tip parametrinin konkret dəyəri əhəmiyyət kəsb etmədikdə, məs. List ölçüsünü çap etmək üçün",true
53b81c48-e969-4ee1-a634-bfdb42450918,e3f2a5cd-cd28-4068-8ffe-78c9b5d9a68a,1,"Heç vaxt",false
56b4b4c6-d14a-41a1-a1df-f15244286ac7,e3f2a5cd-cd28-4068-8ffe-78c9b5d9a68a,2,"Yalnız Integer üçün",false
eb831441-725c-4b1b-96dc-cdefec83268f,e3f2a5cd-cd28-4068-8ffe-78c9b5d9a68a,3,"Yalnız yazma əməliyyatları üçün",false
e9b273eb-57b1-487b-82bb-21dcf4426675,ed2db7c3-d79b-4130-90b1-efaa8b81042b,0,"implements Comparable<String> kimi konkret tip verməklə",true
15ac32ae-c1b3-443b-a60f-df6e8eb264a8,ed2db7c3-d79b-4130-90b1-efaa8b81042b,1,"Mümkün deyil",false
e2e95db4-553b-48c8-bd3e-73d566694165,ed2db7c3-d79b-4130-90b1-efaa8b81042b,2,"Yalnız abstract siniflərdə",false
d389039c-bf58-4d0f-89b9-94cb18f94eb2,ed2db7c3-d79b-4130-90b1-efaa8b81042b,3,"Heç bir üsulu yoxdur",false
555098c6-50ba-4185-9207-e6a11c324ca0,443b2b75-d464-4cd2-8242-2af4e70d86c3,0,"Runtime-da generic tip məlumatı type erasure səbəbindən saxlanmır",true
1c5533b2-da43-41e3-8d85-4e1f89080759,443b2b75-d464-4cd2-8242-2af4e70d86c3,1,"Java generics C#-dan daha güclüdür",false
80588ba7-8a20-458f-b231-cf848f874247,443b2b75-d464-4cd2-8242-2af4e70d86c3,2,"Reified deməkdir generic olmayan",false
94e77a2e-653e-4e72-8068-53b8d7435163,443b2b75-d464-4cd2-8242-2af4e70d86c3,3,"Heç bir fərq yoxdur",false
a11fdbbc-1104-42be-b368-86a1d4669f7f,2597628c-c787-48d0-acf3-32fddefc93f9,0,"ClassName.<Type>methodName() sintaksisi ilə",true
b48bc6eb-1657-4b75-a628-9ef3e051d22f,2597628c-c787-48d0-acf3-32fddefc93f9,1,"Mümkün deyil",false
e5b159ff-1b1a-4e46-8cbc-5ec9b85faf35,2597628c-c787-48d0-acf3-32fddefc93f9,2,"Yalnız reflection ilə",false
8c4fd0ab-bfcd-431d-83be-877dac4ad8b1,2597628c-c787-48d0-acf3-32fddefc93f9,3,"Yalnız constructor-da",false
89eb250a-4392-414a-af70-81014b6ff83e,d63a68a6-5140-4819-9895-c53671b79334,0,"Type erasure zamanı compiler-in generic tip təhlükəsizliyini saxlamaq üçün avtomatik yaratdığı sintetik metod",true
7ce31c71-24b0-41b8-bf64-5ff3bc3f52a9,d63a68a6-5140-4819-9895-c53671b79334,1,"Proqramçının əl ilə yazdığı metod",false
511a0432-0048-46e7-8e89-60880b1e5383,d63a68a6-5140-4819-9895-c53671b79334,2,"Yalnız interfeyslərdə olur",false
91f62a2b-5a9c-4059-bf12-979b817186d1,d63a68a6-5140-4819-9895-c53671b79334,3,"Heç bir mənası yoxdur",false
1db781e6-d74b-48c7-ae7e-5a752b9c5216,974fb1b2-6b37-4003-a45b-ee890e87f97d,0,"ClassCastException",true
031c2b2c-f10c-4d09-8bfe-94adca0f747e,974fb1b2-6b37-4003-a45b-ee890e87f97d,1,"NullPointerException",false
a32015c1-93d6-4a7b-b5ea-1d6b2c3790d9,974fb1b2-6b37-4003-a45b-ee890e87f97d,2,"ArithmeticException",false
bed5e09e-26e3-498a-97f8-fca28c7c6664,974fb1b2-6b37-4003-a45b-ee890e87f97d,3,"StackOverflowError",false
88ea4012-75df-4428-bf2f-35c105804ef4,fffe646d-3e17-45d0-b719-633769fa9ae2,0,"Sağ tərəfdə tip parametrini təkrar yazmadan generic obyekt yaratmağa (məs. new ArrayList<>())",true
3ad983d4-2ec7-4fb9-8c25-a2b8c1a3e5f8,fffe646d-3e17-45d0-b719-633769fa9ae2,1,"Yeni generic sinif yaratmağa",false
65984488-c8e7-4745-8cd7-55d8a88c490f,fffe646d-3e17-45d0-b719-633769fa9ae2,2,"Type erasure-u ləğv etməyə",false
4bd3c4cb-62a2-47b4-877f-89f1bf374df3,fffe646d-3e17-45d0-b719-633769fa9ae2,3,"Heç nəyə",false
3b928686-9bca-40c2-80d8-4a15482419c4,3698438e-f4a9-4017-9272-bb6ab490c609,0,"Xeyr, yalnız wrapper siniflər (Integer və s.) istifadə oluna bilər",true
eb7e6d52-855d-40bb-823f-0b12dfcbd7a4,3698438e-f4a9-4017-9272-bb6ab490c609,1,"Bəli, sərbəst istifadə oluna bilər",false
e8989582-2a39-4689-9a7a-290b475fd418,3698438e-f4a9-4017-9272-bb6ab490c609,2,"Yalnız double üçün mümkündür",false
5acc09ce-47f0-42b0-a29c-a1a2adad687f,3698438e-f4a9-4017-9272-bb6ab490c609,3,"Heç bir məhdudiyyət yoxdur",false
95e3815b-8f17-4a60-8d3f-39834748fc95,e19db565-068b-41f5-a91a-a2b5f4193049,0,"Massivin ölçüsü sabitdir, List dinamik böyüyə bilər",true
db3fc00f-251c-4ec4-81ca-e3791ee028f6,e19db565-068b-41f5-a91a-a2b5f4193049,1,"Fərq yoxdur",false
54e42ff1-e302-425d-9bd4-8b027c4f2189,e19db565-068b-41f5-a91a-a2b5f4193049,2,"List yalnız primitivlər üçündür",false
4eefb350-1799-4a66-8ba5-533dfc702992,e19db565-068b-41f5-a91a-a2b5f4193049,3,"Massiv həmişə daha yavaşdır",false
41036c25-df2e-4ff4-8df0-aeebb2f12963,11908518-e104-49be-8b5e-df2d61fc0224,0,"LIFO (Last In, First Out)",true
39ec3cdd-413a-4229-aaa5-9481e9f472a5,11908518-e104-49be-8b5e-df2d61fc0224,1,"FIFO (First In, First Out)",false
5f59030b-54d1-4268-8088-eda397b5c3eb,11908518-e104-49be-8b5e-df2d61fc0224,2,"Təsadüfi çıxış",false
35f07cf4-acfa-438d-8d00-6ecbdcefdaa3,11908518-e104-49be-8b5e-df2d61fc0224,3,"Prioritet əsaslı",false
fd43e3bf-da38-498e-b771-6be3be2f0921,99978309-d288-4ce0-aa28-b5e11bb88bc2,0,"FIFO (First In, First Out)",true
a7b0dba3-cb8d-4f51-947d-d5b71db2de7a,99978309-d288-4ce0-aa28-b5e11bb88bc2,1,"LIFO",false
83473626-4182-40cb-a595-2f42b5b6ff71,99978309-d288-4ce0-aa28-b5e11bb88bc2,2,"Təsadüfi",false
10d22f20-0566-422f-bc71-1a2a6e1988c8,99978309-d288-4ce0-aa28-b5e11bb88bc2,3,"Yalnız sıralanmış",false
8b8964fb-cb88-4095-9d5b-3fe618f4e1f9,771c8eab-02f5-4745-9619-a77d74754655,0,"Ortada element əlavə/silmə O(1) ola bilər (node dəyişikliyi ilə)",true
1a52b09e-ff0f-4fee-83d6-d4c4329a06b8,771c8eab-02f5-4745-9619-a77d74754655,1,"Həmişə daha az yaddaş tutur",false
b3b72eff-d361-4497-bd4f-349b6990c06b,771c8eab-02f5-4745-9619-a77d74754655,2,"İndeksə görə çıxış daha sürətlidir",false
f5568270-f101-4994-8ef6-57bf828affe9,771c8eab-02f5-4745-9619-a77d74754655,3,"Heç bir üstünlüyü yoxdur",false
21d08ac5-6e57-4321-befb-6474ef24c7ed,91f1b53f-e7ae-45d0-847c-fc92e6b4414e,0,"2",true
ddb8a1de-8069-478d-9504-db92818dc4bd,91f1b53f-e7ae-45d0-847c-fc92e6b4414e,1,"1",false
e7416c43-8258-48f1-89bc-1e486c2aeab2,91f1b53f-e7ae-45d0-847c-fc92e6b4414e,2,"3",false
c2b481ac-a12c-474f-8a79-689e2bf02662,91f1b53f-e7ae-45d0-847c-fc92e6b4414e,3,"Sonsuz",false
aa3eb5b8-5283-4e1d-95fc-607f1a4cf07c,b609209a-a2bd-4edb-a43b-7e5c405e03e8,0,"İki fərqli açar eyni hash dəyərinə (bucket-ə) düşdükdə",true
7d2109eb-1cad-4d47-851b-dfc9998b29a9,b609209a-a2bd-4edb-a43b-7e5c405e03e8,1,"Cədvəl boş olduqda",false
c262d787-fafa-4a05-b1b9-e5ba7414013a,b609209a-a2bd-4edb-a43b-7e5c405e03e8,2,"Yalnız açar silindikdə",false
87021f48-1173-4dea-b4b5-b4f7a7a52925,b609209a-a2bd-4edb-a43b-7e5c405e03e8,3,"Heç vaxt baş vermir",false
de95177e-a2ba-4a7e-b54b-b8da32d4d475,2a5ed77a-6da2-4352-81d7-6e59f5240cc4,0,"Node — obyekt/vertex, edge — node-lar arasındakı əlaqə",true
b0fd28d0-7592-4157-8129-33fb60d2c837,2a5ed77a-6da2-4352-81d7-6e59f5240cc4,1,"Node — əlaqə, edge — obyekt",false
c297cc39-d5dd-4b26-b0cb-47221985b3dc,2a5ed77a-6da2-4352-81d7-6e59f5240cc4,2,"Fərq yoxdur",false
bbb08d20-0926-4968-beb4-0e2b2ac014bf,2a5ed77a-6da2-4352-81d7-6e59f5240cc4,3,"Yalnız ağaclara aiddir",false
a6e97bc4-a470-4fa1-93ef-9fa939bf2485,18e49a91-5cfd-4691-bc3e-2ce9aa517557,0,"Söz/prefiks axtarışı və avtomatik tamamlama üçün",true
9da9cc1a-688d-4bb3-b6c6-44a45c84684f,18e49a91-5cfd-4691-bc3e-2ce9aa517557,1,"Rəqəm sıralaması üçün",false
efd2fb74-1b17-49d3-9235-0b6e382832d2,18e49a91-5cfd-4691-bc3e-2ce9aa517557,2,"Qraf axtarışı üçün",false
b96078d4-51eb-47c2-b0fa-fce1a11bcc21,18e49a91-5cfd-4691-bc3e-2ce9aa517557,3,"Yalnız şifrələmə üçün",false
b506363f-44a8-4e74-9fe4-a826c825ef18,663f5a64-7dad-4875-b6f6-750d6b8daf09,0,"Valideyn node uşaq node-lardan həmişə böyük (max-heap) və ya kiçik (min-heap) olur",true
d60f93df-9a28-4ec8-a1d1-188b948dbd38,663f5a64-7dad-4875-b6f6-750d6b8daf09,1,"Sıralanmamış massivdir",false
4c31cfdf-fb49-43e7-840a-908a750b2f59,663f5a64-7dad-4875-b6f6-750d6b8daf09,2,"LIFO-dur",false
f0a26bd4-3630-47d1-a112-df880ab0b3c3,663f5a64-7dad-4875-b6f6-750d6b8daf09,3,"Yalnız string saxlayır",false
81958873-e694-4180-9543-39e111f2eaa0,f2fa08d2-e9ea-4089-820d-c25097e58139,0,"Daha böyük yeni massiv yaradılır və elementlər köçürülür",true
abe3b9d0-d0ca-41f4-922f-b07ac182278a,f2fa08d2-e9ea-4089-820d-c25097e58139,1,"Xəta atılır",false
7cb221c2-277c-4771-bc7c-90685bd2b2bd,f2fa08d2-e9ea-4089-820d-c25097e58139,2,"Əlavə etmə rədd edilir",false
4802bdb4-f02f-4ddc-9031-d5d8ff73b322,f2fa08d2-e9ea-4089-820d-c25097e58139,3,"Heç nə baş vermir",false
c6677420-f992-432c-b09e-0b996f94dfca,d2e316c0-8db9-417a-84ca-e22ce2293dbe,0,"Son node ilk node-a işarə edir, sonsuz dövr yaradır",true
54bce7a0-0fc1-4a23-800e-1db7057c9c3c,d2e316c0-8db9-417a-84ca-e22ce2293dbe,1,"Fərq yoxdur",false
618bef47-099d-49fb-ad4c-74d0f650b7a2,d2e316c0-8db9-417a-84ca-e22ce2293dbe,2,"Yalnız bir node ola bilər",false
8a820cfd-619d-41c0-96fe-a31aa74eced9,d2e316c0-8db9-417a-84ca-e22ce2293dbe,3,"Heç bir əlaqəsi yoxdur",false
7c7c22af-dd5e-4619-b348-eacf67fba664,2393bdb5-0a95-43b9-98b7-fd51375e2872,0,"Hər node əvvəlki və sonrakı node-a işarə edir, geriyə hərəkət mümkündür",true
81d4de2a-6816-4649-b69e-8a50bc7477a2,2393bdb5-0a95-43b9-98b7-fd51375e2872,1,"Daha az yaddaş tutur",false
7fb0b5b4-7276-4e7b-b236-af5d189a4c25,2393bdb5-0a95-43b9-98b7-fd51375e2872,2,"Daha sürətli axtarış edir",false
a9fa0060-950a-40a5-8835-bf3d12f51682,2393bdb5-0a95-43b9-98b7-fd51375e2872,3,"Heç bir üstünlüyü yoxdur",false
8137f8b5-952f-405f-be34-932e34be09c5,a54446aa-b628-4f72-a988-a6dff639c238,0,"Ağacın hündürlüyünü minimuma endirərək axtarış/əlavə/silmə əməliyyatlarını O(log n)-də saxlayır",true
71c38e6d-652d-482c-a23d-c3fd71662173,a54446aa-b628-4f72-a988-a6dff639c238,1,"Yaddaşı azaldır",false
31f63c04-49c6-4dbb-b276-c46eea91fd26,a54446aa-b628-4f72-a988-a6dff639c238,2,"Yalnız sıralama üçündür",false
6a38d359-1d3f-4dc9-b111-542c5e505d62,a54446aa-b628-4f72-a988-a6dff639c238,3,"Heç bir əhəmiyyəti yoxdur",false
9486ed0c-468b-45ec-9c11-5c744cc411c4,944e205a-6765-425f-a6d7-83fff7d5a6a1,0,"Dublikat elementlərə icazə vermir",true
ece9d3ed-9c2a-450f-97e9-05edf46c54e2,944e205a-6765-425f-a6d7-83fff7d5a6a1,1,"Sıralanmış olmalıdır",false
67416b42-6476-46f5-a770-b9439c044bb7,944e205a-6765-425f-a6d7-83fff7d5a6a1,2,"İndeksli çıxış təmin edir",false
58289afe-c9f6-446d-a81e-0a63fd295ace,944e205a-6765-425f-a6d7-83fff7d5a6a1,3,"Yalnız rəqəmlər saxlayır",false
d6afe358-8fa7-4337-bbeb-4b43b26b9408,09f531fd-d18d-463d-a164-30e1efc4e500,0,"Hər vertex üçün ona qonşu vertex-lərin siyahısını saxlamaq üçün",true
90daecab-32d4-4215-af74-2a3e002766dc,09f531fd-d18d-463d-a164-30e1efc4e500,1,"Yalnız çəkiləri saxlamaq üçün",false
b6df710d-e4cd-4134-bacc-11dd19e21114,09f531fd-d18d-463d-a164-30e1efc4e500,2,"Ağac balansı üçün",false
f73bceba-333c-43cd-83fc-9166afa37757,09f531fd-d18d-463d-a164-30e1efc4e500,3,"Heç bir məqsədi yoxdur",false
462246bc-49e9-4685-ad4a-f3941bd216ff,aea05f2c-6d05-48bf-8783-75be5b0505d6,0,"Sıralanmış siyahıda sürətli axtarış üçün əlavə 'sıçrayış' səviyyələri olan verilənlər strukturu",true
7b9a216a-0141-4281-9c00-c8fa6516eaff,aea05f2c-6d05-48bf-8783-75be5b0505d6,1,"Sadə array",false
87acea4c-f160-4476-ac29-28a4f5182d1d,aea05f2c-6d05-48bf-8783-75be5b0505d6,2,"Binary tree növü",false
6160af55-c956-4320-87e0-d15960fd0ae9,aea05f2c-6d05-48bf-8783-75be5b0505d6,3,"Hash table növü",false
e452594d-e3b5-48d2-a8c7-380cc1204a43,416b4f2c-6d7d-403c-b42c-21b26ec8123b,0,"HashMap və Doubly Linked List",true
94da0c40-191d-469a-b25b-d9cf9120a0e9,416b4f2c-6d7d-403c-b42c-21b26ec8123b,1,"Yalnız Array",false
4d86ed8d-1e4b-4895-8796-fa3186cc1f4c,416b4f2c-6d7d-403c-b42c-21b26ec8123b,2,"Yalnız Stack",false
ebe6a444-b77f-43d3-b5d5-45c13026a90d,416b4f2c-6d7d-403c-b42c-21b26ec8123b,3,"Yalnız Queue",false
5ae94f37-5fd1-4208-88b4-7bb0343945ef,3d4bb4ab-729e-477e-bda0-4500d145bcc3,0,"Heap (binary heap)",true
69edc625-a6bc-4e95-8b59-4d9044fd3d0a,3d4bb4ab-729e-477e-bda0-4500d145bcc3,1,"Sadə array",false
9cf9c928-7e9d-4346-976c-935805f0fb84,3d4bb4ab-729e-477e-bda0-4500d145bcc3,2,"Linked List",false
e9984ed5-c50b-4b26-b7a6-b7b7881fa939,3d4bb4ab-729e-477e-bda0-4500d145bcc3,3,"Hash table",false
260f868c-7cb4-45be-a00a-c418e08717b4,c89281ce-5e84-4bca-b5db-00e1e5fc5b8f,0,"Çoxu default/sıfır dəyərli elementlərdən ibarət olan massiv",true
06781ba5-cf1e-4fd3-9d0f-1cf52d33d13c,c89281ce-5e84-4bca-b5db-00e1e5fc5b8f,1,"Bütün elementləri dolu massiv",false
f7c7e2a8-0d8d-4d4e-a5ef-597344d8b1f2,c89281ce-5e84-4bca-b5db-00e1e5fc5b8f,2,"Sıralanmış massiv",false
fc5b3c14-8e87-4b5c-808e-5291d7efa0a0,c89281ce-5e84-4bca-b5db-00e1e5fc5b8f,3,"Heç bir mənası yoxdur",false
293f3226-d1a3-47c3-b517-a295e32d3476,f7cd53ac-5418-43fc-a18b-2afff37bd867,0,"Heç bir uşağı olmayan node",true
6ebb533f-72f6-4646-83bf-ec0fd9d34f4a,f7cd53ac-5418-43fc-a18b-2afff37bd867,1,"Kök node",false
f9deef4e-aed0-4b07-bcec-6fd52df71c11,f7cd53ac-5418-43fc-a18b-2afff37bd867,2,"Ən çox uşağı olan node",false
9f62d292-5e03-4a5e-a9ab-bd3da0ea333e,f7cd53ac-5418-43fc-a18b-2afff37bd867,3,"Heç bir mənası yoxdur",false
d764654c-5ab2-4f2d-b51c-00543ec9c2a6,43e1ab9e-acf2-433d-b475-877b5b4085f1,0,"O(n²)",true
f11b8a03-80a0-478a-894c-ab9780d423ec,43e1ab9e-acf2-433d-b475-877b5b4085f1,1,"O(n log n)",false
0a737df1-9d4e-447d-aabb-e8f47a607fe0,43e1ab9e-acf2-433d-b475-877b5b4085f1,2,"O(n)",false
04ec68b2-066c-4309-8079-47c0352fb6e1,43e1ab9e-acf2-433d-b475-877b5b4085f1,3,"O(log n)",false
b1a9f757-6515-4dcb-9173-84936c70c880,11b09971-a0d6-40da-9f11-ef36882abc83,0,"Pivot seçib massivi kiçik/böyük hissələrə bölərək rekursiv sıralamaq",true
1eabd071-4c88-48c4-adc1-ee76dab178b2,11b09971-a0d6-40da-9f11-ef36882abc83,1,"Elementləri qonşu-qonşu müqayisə etmək",false
15331dc5-19b0-4a7b-a00e-e4f8a1d715b6,11b09971-a0d6-40da-9f11-ef36882abc83,2,"Heap qurmaq",false
dce90812-3550-40f1-8243-dc8094cbb3e6,11b09971-a0d6-40da-9f11-ef36882abc83,3,"Elementləri birləşdirmək",false
5cf5b415-a96b-4a55-be45-b0d3dca8ad53,e3c7d87d-b2dc-42ed-90c9-b1e08ac65c9b,0,"O(n log n)",true
7a4b08f0-0f09-41eb-8752-8c69c2c63b50,e3c7d87d-b2dc-42ed-90c9-b1e08ac65c9b,1,"O(n²)",false
d8888230-440b-42ae-b601-81ff16383ae9,e3c7d87d-b2dc-42ed-90c9-b1e08ac65c9b,2,"O(n)",false
fc096399-725b-4636-94f5-b4336b356285,e3c7d87d-b2dc-42ed-90c9-b1e08ac65c9b,3,"O(1)",false
835cce09-cd17-44db-84ff-e7bc3438a37d,d859c949-82e8-483f-94a9-2635de2e4a3e,0,"Merge Sort",true
5f3177bd-0102-46ce-a701-5b0547c5485c,d859c949-82e8-483f-94a9-2635de2e4a3e,1,"Quick Sort (adi implementasiyada)",false
9e4f3229-8d2b-4b52-9589-e89ab0c45572,d859c949-82e8-483f-94a9-2635de2e4a3e,2,"Heap Sort",false
fc4856e6-14d2-4b83-9808-f69dbb94c5ee,d859c949-82e8-483f-94a9-2635de2e4a3e,3,"Heç biri",false
216cf3f0-d00a-4ae5-b4b2-6fd03ecf717c,1c1042d5-936c-40ab-94b5-b998d896e671,0,"Kiçik və ya demək olar ki sıralanmış massivlərdə",true
1900b74c-5553-4d08-ba4d-6185bbc57394,1c1042d5-936c-40ab-94b5-b998d896e671,1,"Böyük təsadüfi massivlərdə",false
037e2b42-2de3-4c8d-8ccf-40bf99b09362,1c1042d5-936c-40ab-94b5-b998d896e671,2,"Heç vaxt effektiv deyil",false
2bb5f456-cd6a-48ae-85f5-c9d59e27068f,1c1042d5-936c-40ab-94b5-b998d896e671,3,"Yalnız string-lər üçün",false
08f32c06-1385-47af-b25a-46c4a908a106,1a640320-edba-424c-aad5-29b3800b40f3,0,"Pivot həmişə ən kiçik və ya ən böyük element seçildikdə",true
e92be411-504f-41d5-baf3-a073a6cf5a70,1a640320-edba-424c-aad5-29b3800b40f3,1,"Massiv artıq sıralı olduqda həmişə yaxşı olur",false
5fb382a4-c0bc-456d-b1b8-c25c0c6f017b,1a640320-edba-424c-aad5-29b3800b40f3,2,"Heç vaxt pis hal yoxdur",false
4e48b3d6-6dd7-4c55-bc38-29d5aa826b00,1a640320-edba-424c-aad5-29b3800b40f3,3,"Yalnız kiçik massivlərdə",false
f306e544-3b85-4e2f-92db-12f25640dd48,afcffbfc-89ad-422c-b6a3-06f3c7c0c2c8,0,"O(n log n)",true
7c704d95-c90b-489d-a2bc-8dfc09918c67,afcffbfc-89ad-422c-b6a3-06f3c7c0c2c8,1,"O(n²)",false
c8384755-d324-4ac8-9892-3a383a08e94e,afcffbfc-89ad-422c-b6a3-06f3c7c0c2c8,2,"O(n)",false
42441738-1a65-47dd-aa2b-1a7a4c0c3083,afcffbfc-89ad-422c-b6a3-06f3c7c0c2c8,3,"O(log n)",false
e1e89b78-7ab9-4223-ac48-2158599a652a,97c5a9a8-6a74-4076-9182-f1a0437264ae,0,"Dəyər aralığı məhdud və məlum olduqda (tam ədədlər üçün)",true
861592fa-da0d-4ec2-9bef-cfbad71cec92,97c5a9a8-6a74-4076-9182-f1a0437264ae,1,"İxtiyari obyektlər üçün",false
587f2664-3861-4002-a822-4694089de037,97c5a9a8-6a74-4076-9182-f1a0437264ae,2,"Yalnız string-lər üçün",false
05fb4eb4-0ce4-4e59-932d-8c7215fe194a,97c5a9a8-6a74-4076-9182-f1a0437264ae,3,"Heç vaxt effektiv deyil",false
caeba260-e45a-4eed-8e36-83eb42e75fca,782a7cf5-6388-433a-8bfb-95357270b3bb,0,"Əlavə (əhəmiyyətli) yaddaş tələb etmədən orijinal massiv daxilində sıralama aparır",true
dbb743cf-4a20-41e1-ab72-bc5cd98a2813,782a7cf5-6388-433a-8bfb-95357270b3bb,1,"Yeni massiv yaradır",false
8ae67ecb-b2fc-441a-b87d-ea1f07212a5b,782a7cf5-6388-433a-8bfb-95357270b3bb,2,"Yalnız kiçik massivlər üçündür",false
293b0c5d-7622-4419-bbfa-e1f2531cb4ad,782a7cf5-6388-433a-8bfb-95357270b3bb,3,"Heç bir mənası yoxdur",false
5b6b63f2-223c-44cb-b0d4-94d81a6d0da9,1d09d4b3-4cc3-4df5-978d-3c0a43dc4fb1,0,"Dual-Pivot Quicksort",true
b7ef2b43-2103-49c2-a2c5-6c047de10cc3,1d09d4b3-4cc3-4df5-978d-3c0a43dc4fb1,1,"Merge Sort",false
12718cc7-c26e-4eca-a5e4-99bf34559559,1d09d4b3-4cc3-4df5-978d-3c0a43dc4fb1,2,"Bubble Sort",false
