"id","option_id","locale","text"
"449a59ab-7290-42a5-8ae1-31767d888edb","44ec5ccf-71df-4aeb-b586-dbe61b84c903","tr","HTTP"
"9b80d4c3-f599-415f-bba6-d8260fec328e","005b01ae-979a-4487-bfe6-5d498d5becd9","tr","FTP"
"5237aafe-1adc-402d-8592-55971145d453","e79ea56a-6aa3-4690-93f6-e167d68053cf","tr","Hiçbirini"
"3723106f-057f-48ce-a893-7d69dd6dc18d","fdf42d75-10c6-40a4-91c8-17facfb5f4c0","tr","Point-to-Point mesajı bir consumer'a, Pub-Sub ise birden fazla aboneye iletir"
"d6b54951-0dd6-45d0-a6f8-11c1162a8fc4","61946e98-7b6b-4591-8192-f80484003c93","tr","Fark yoktur"
"028efbdd-5132-4dff-add8-9c114e3d4fda","9e70fdfb-a102-44f5-bf40-eeead4572b8c","tr","Pub-Sub yalnızca bir alıcıya iletir"
"7c9dd2bc-f84c-4c4b-a058-bd8d188b2046","8f8a62d0-d4e9-4c1c-82e6-b64eef3b5f93","tr","Point-to-Point birden fazla alıcıya iletir"
"14af0221-8fa6-4d55-b61f-5533f49b5aa7","e486db1a-0de0-48ec-bdb7-012b246a7945","tr","Birden fazla consumer'ın birlikte çalışarak topic'in partition'larını paylaşıp işlemesi için"
"58d342fb-fdcd-42e7-89c6-68f084393c8c","523d8257-72cb-4149-9ef4-fb870bc95d7a","tr","Mesajı silmek için"
"e0f19718-53bd-4a44-818e-6433430ac81d","892301dd-14e8-4bfd-a73a-85232a5cf7c3","tr","Hiçbir amacı yoktur"
"f700efa7-9c78-4089-b116-5bf07bc9e270","83722f59-41b9-47f8-81cb-a91d47c5e5a7","tr","Yalnızca bir consumer içindir"
"6cc785fc-a2a2-465a-91f6-368aeda8041e","0eab3684-3138-44df-a2e2-a54c20c6dc96","tr","İşlenemeyen mesajları ayrı bir kuyruğa yönlendirerek kaybı önlemek için"
"df53bba3-6fbd-412c-a670-877b4a384819","43ae82b6-0f3c-45c7-959f-cc197776bdee","tr","Hiçbir amacı yoktur"
"40b514ce-eba8-469a-b300-238e68234abb","20e660d0-23e3-4515-aa11-31db7f2ca849","tr","Mesajları tamamen silmek için"
"75494315-f034-4878-8b35-444a3c38e11b","c364c365-b2c6-4a2f-a163-e31f3cfc5595","tr","Yalnızca test için"
"dc35c466-7a8e-4a07-8929-95334051dc35","bcf3652b-d92e-46d6-ae28-6631352c1cbe","tr","Sistemleri decouple ederek (bağımlılığı azaltarak) esnekliği ve dayanıklılığı artırmak"
"e4c74f6c-b1e7-4d9a-9542-a1a3a5b9c5d5","94c36ef9-2844-4834-8e1d-580a6f2acf4d","tr","Hiçbir avantajı yoktur"
"7c84629b-2085-4506-9b3f-917690f84659","6e578854-0ed8-4878-8264-1b114b26516e","tr","Sistemleri sıkı bağlamak"
"ae204254-db2c-49f2-a0b4-1fd56ef00187","18f52206-dbe8-4494-b724-2c1fdd21c449","tr","Yalnızca performansı azaltmak"
"f4301e51-2f71-4283-8328-5ce9d4dea7d3","f8566243-1082-40c6-8a3c-1779d6611544","tr","Consumer'ın partition içinde hangi mesaja kadar okuduğunu gösteren indeks"
"13b78857-a5b2-41fb-b16f-e7f419e04a8f","d6ac99a1-cde4-4613-b8a0-c1b56b68e015","tr","Mesajın boyutunu"
"aa1dc179-b59d-48e0-bf5e-37c9fe44f074","10a4b2f6-986f-48c4-b066-e2a405bb2f43","tr","Topic adını"
"a19c2fb9-4ca4-461d-828f-b7265b684c22","442b817a-f2f1-49ad-9a5d-2afb45a2d913","tr","Hiçbir anlamı yoktur"
"a56d57e5-1934-40a7-bfa1-5f89bc22afc6","ce42e71f-0c2d-464e-82ba-5235320350aa","tr","Mesajın kaç kez teslim edilebileceğine dair farklı garanti seviyelerini"
"aceba960-e2ce-4437-803c-aefafdb6fcee","4cc00751-1d7a-4cfa-b51f-54f4ac8eb486","tr","Hepsi aynıdır"
"c1dc1408-3bd1-4e25-a4f5-91bde225a725","d167d7a6-2c1d-488d-a71b-a69c575663e7","tr","Yalnızca exactly-once mevcuttur"
"2da1a6a1-8767-4ab9-9a22-b320248389f6","a1b46804-396d-4ddc-b699-41d5ed217600","tr","Hiçbir farkı yoktur"
"2bcb25f1-f2ca-45e3-a0d1-8df4d6782e2d","437498ab-dc71-4ab5-ab7d-187ff91a9369","tr","Sıkı bağlılık (tight coupling) ve sistemlerin doğrudan birbirine bağımlılığı"
"e8f7bf5c-a05c-4017-8ab6-d466c7661cf4","9d566531-0466-428c-bf67-51ae902f0cf3","tr","Performans"
"3e1048d0-fa79-445a-99ed-d14dd6148e22","4e9c8fb2-4952-40a4-894c-a947127de9a4","tr","Hiçbir sorun azalmaz"
"11874db5-1c7f-43d7-8d13-cd2b8769833e","1aa2e0ad-bf96-49f4-8cfe-bc9eb39a8150","tr","Kod satır sayısı"
"26ce8646-a41b-4113-8663-a83569cbbe5f","92654bcb-dedc-4ba9-9c49-692bb53125dd","tr","Veri kaybını önlemek için partition'ın kaç kopyasının tutulacağını"
"5678ab4f-8556-4ee4-b413-adda12c6d49d","8f58b468-09cd-45ab-b060-3f4f8d83a26e","tr","Mesaj hızını"
"326729d9-ca3d-47e9-888c-8597250a0cae","16362bba-ea38-415b-93f8-2aaedbb308a9","tr","Hiçbir anlamı yoktur"
"8f3011ba-5aaa-46a8-ba3f-535cf3ea1101","cda3a038-f387-4e88-a04c-c4192c54f027","tr","Yalnızca topic sayısını"
"3c7984b2-13b4-4216-8a7b-512df7c94fd6","562483c1-c975-41d4-8648-2b99a5ede115","tr","Mesajları belirli kurallara (routing) göre ilgili kuyruklara yönlendirir"
"25f51e18-af4b-4589-a0f5-a40e987b2eed","66d42356-7246-47d3-b700-d6b72a9a0a8e","tr","Mesajı saklar"
"6fd2d7f7-46cf-490a-aef2-aeafdaa47740","1fb741bb-27ea-4d9d-aa65-56b8e4fb179e","tr","Hiçbir rolü yoktur"
"729c0f89-e92f-44fd-be10-07b080558edb","55d160fd-df20-45bc-a0ed-0747fdf75836","tr","Yalnızca consumer'dır"
"1f23289f-b35c-49b7-97b6-be02d053eb29","e3ba32ca-e35d-48be-a5c3-4a705972c996","tr","Servisler, olayları mesaj kuyrukları/broker aracılığıyla asenkron olarak paylaşarak tepki verir"
"2ba46fe1-b464-4f41-bb2e-e459f8133b1c","1daee57b-fff6-48e9-90d4-60e96f470276","tr","Hiçbir ilgisi yoktur"
"5de0603d-ee95-4f90-9d38-6595dbe3d300","a92eab59-5cc8-4d59-925f-ec316f5eaa60","tr","Yalnızca senkron çağrılar kullanılır"
"7c9ccf02-0883-4351-8995-08ca71d5701d","fe5984f2-79de-4b1d-8b66-7155a98d9c82","tr","Mesaj kuyrukları yalnızca batch işleme içindir"
"f6412fdc-9c52-4fc2-9c34-3cddc1018b0a","ee4c1099-26c0-45ff-a0b3-f657fdbd4b09","tr","Aynı partition içinde mesajlar gönderilme sırasıyla saklanır"
"28f2e22f-e6db-46b9-a762-8b3dc7cf5192","5ea4c058-4fe0-452e-af71-5f4382a4574b","tr","Hiçbir zaman sağlanmaz"
"1cc50c21-6856-4d41-a24c-76d41d39551c","f6194c23-cc59-4e66-85f8-86275800d99b","tr","Yalnızca bir topic olduğunda"
"c343488a-023e-412b-93b0-e3bf05974e86","9dd9e33a-9ac0-4e01-a436-addd0e3743fb","tr","Hiçbir mekanizması yoktur"
"b30a6d2c-bc0d-4b00-9ded-1c4ed783bdd4","e548c9f7-64e6-4496-8aee-237e165147cf","tr","Mesajları tamponlayarak hem gerçek zamana yakın hem de toplu işlemeye imkân verir"
"7f69beb6-0f7d-4c8f-a29e-d2a9f21d489b","6440fb47-ae55-42d8-ad9a-38c77c5169b6","tr","Hiçbir farkı yoktur"
"4593898a-fe7a-416b-ad8f-7b3d2cf8d9e9","4ea1a14d-0b95-4e45-a739-97c2c566e679","tr","Yalnızca batch işleme içindir"
"f8da5bb6-f8f8-4459-9fef-0cae1a066975","c46d268c-fd4e-4ef6-87e0-3ec9140da5e7","tr","Yalnızca real-time içindir"
"03588880-8f40-45eb-8bd5-2ea436adfa96","044a5c82-1971-42f7-9271-b2939133d1d4","tr","Servisler arasında asenkron, dayanıklı iletişim gerektiğinde (örn. sipariş işleme)"
"17e0e966-694d-49ce-b2e3-2eb23a7d10c6","5ac5a32b-ea7a-43ee-bedc-2fdf3a3200b6","tr","Hiçbir senaryoda"
"9ef0bf2c-aecd-494e-9d83-14bc84b79a71","c10a09b3-6e1d-4a9e-87a0-50ffc77c2f16","tr","Yalnızca senkron REST çağrıları için"
"66b9b83b-fcdc-4953-8bf7-2f030a407d65","27063840-9a79-45f0-b683-255f85d543be","tr","Yalnızca UI iletişimi için"
"abdd8b17-4e52-44eb-bbd4-ad7bfb51f16a","fbd035fc-2092-4940-86ee-061d21bb3664","tr","Kümeleme ve replikasyon aracılığıyla"
"6a8ff915-3854-4de4-8db1-daa4443d8345","13445b1f-7310-44b0-965d-53bf1930f24a","tr","Yalnızca bir sunucu kullanarak"
"eb28aa1b-4642-44a4-8492-feb7ead5bf65","7220288d-82d9-4716-b626-309b1dd13080","tr","Hiçbir yöntemle"
"afb1f63e-8477-453a-9b71-5b9380698c89","6d4f2ee1-4d36-481a-a09a-23a4115eef80","tr","Yalnızca yedekleme ile"
"3686a8af-a325-4f3d-87e4-1d9ea60e6af9","cc23a291-d208-428d-b09f-f3d75e85747e","tr","Uygulamayı küçük, bağımsız olarak deploy edilebilen servislere bölmek"
"a4fc9c07-f881-4566-a1ed-0b734d3b8842","2d728056-a6e6-4f63-92ec-0a0665d0c4d6","tr","Tüm kodu tek bir uygulamada tutmak"
"296d98fb-835b-4827-9d1e-d88f74c86b1f","b0606ac4-d68e-41d4-82da-ca90fa080510","tr","Hiçbir anlamı yoktur"
"66426797-4e66-4d92-83a7-143439939f53","4ed85653-3b96-45ef-8a0a-d63725921210","tr","Yalnızca UI tasarım yöntemi"
"8735bb54-cdcc-42e7-846b-f1976305fb2d","897f4446-4ee0-488f-ae3a-c9ea79f4e596","tr","Monolit tek bir deployment birimidir, mikroservis ise birden fazla bağımsız deployment birimidir"
"05297bf8-e336-4523-9b0b-b6ed221ae634","1c69a06d-4d82-4c07-96a7-0a255752e707","tr","Fark yoktur"
"c39ff5d1-adf6-4c7d-96ae-10265a250563","f1cb7f22-c5b1-4d4e-9e18-432c457faa3b","tr","Mikroservis her zaman daha basittir"
"ff923d55-86c1-425a-9b8c-94112c5ba29d","b261af24-8155-4e53-870c-ff752ae6201c","tr","Monolit her zaman daha yavaştır"
"7678d12a-def0-4aee-82e7-67736d868600","6eb685b4-8d36-4a40-b00b-7fbf6808d9a3","tr","Bağımsız deployment, teknoloji seçiminde esneklik ve izole ölçeklendirme"
"d84994f8-29d1-44f8-80dd-0799c6fc3237","daf8fe01-5286-477c-8ae9-4738b0751526","tr","Her zaman daha az karmaşıklık"
"3e6a1d45-c74f-4ab6-8245-5a6fd018c053","59da8993-fefd-46db-abb1-940d39417d09","tr","Hiçbir avantajı yoktur"
"a59b7787-51f5-420a-b967-a840253ff675","0c4208b1-a885-4461-81b7-638339559bc5","tr","Yalnızca küçük takımlar içindir"
"0070030e-4bea-4925-9562-4aa59a3c8b6f","850bf48c-89ce-4883-87e5-c01dd9d9abfb","tr","Dağıtık sistem karmaşıklığı (ağ gecikmesi, veri tutarlılığı, izleme)"
"e08562f7-be88-4d84-9aa0-3f4b1e714ac4","577e5f70-2109-4223-9241-aa91f10862ef","tr","Hiçbir dezavantajı yoktur"
"d388dcee-0060-4c91-925e-db7b2bb7d602","3e1cff74-9f86-4195-8a5f-985bb4a18495","tr","Yalnızca küçük projelerde zorluk yaratır"
"078beaf0-3d14-4b6d-a872-09f60ac380bc","8650fcd7-ffc3-4305-88bb-facd3fde97f4","tr","Performans her zaman kötüdür"
"16b39f6e-8688-44d1-a3b1-da2c4a088c5f","f4205cc9-3463-48d1-bc5a-2211ccb7eaf8","tr","Senkron REST/gRPC çağrıları veya asenkron mesajlaşma"
"0b53e8cc-93c0-4301-9594-c4065b64ddf7","8c604194-06f7-43a9-bd50-aaa1a24ef1d5","tr","Yalnızca paylaşılan veritabanı"
"bbc8ee81-dc49-4a0f-a7c9-9e70be7a7ffa","001412c3-6290-4232-88c9-9840a09aa680","tr","Hiçbir yöntemi yoktur"
"86053194-db63-4b76-b137-92707ca9a15c","7b3c02b0-39dd-4c88-8aba-e1849bc4ee6b","tr","Yalnızca dosya paylaşımı"
"a9d0228b-b214-45ca-bc51-33ab34000f43","7f503864-68c8-4f3a-8d8e-9a658384ec40","tr","Her servisin kendine ait ayrı bir veritabanının olması, sıkı bağlılığı önlemek için"
"05ed6e53-ad03-4cea-bdf1-ade4a2dd617f","05caa5db-5322-4d70-bb67-cf1694f33d63","tr","Tüm servislerin aynı veritabanını paylaşması"
"c1a4ea41-6992-47aa-b0d3-6086a974ea6d","e6c7af0d-7015-4d9f-899e-cdba5dff542e","tr","Hiçbir anlamı yoktur"
"953b6187-f3cc-409a-8075-feb6e4683167","b08376a4-279e-4668-bdee-48c20b997aa4","tr","Yalnızca test içindir"
"b0fe619b-c509-4947-84f1-67c7b380b872","74557dd2-7e9a-4593-af96-873af7c8b27a","tr","Servislerin birbirini dinamik olarak (IP/port değişse bile) bulabilmesi için"
"7565eae3-7414-423e-a98f-aafed728d5b9","f0b162b3-49ab-491c-9ab7-301b34f9073f","tr","Servisleri silmek için"
"d0c0072c-0df1-4cb7-ab3d-265c36db9beb","ef14748f-e6b8-4c30-ab07-c49a879dd99d","tr","Hiçbir amacı yoktur"
"48e1f918-453c-4d9e-852b-370beafa2d92","9b200279-b787-438c-8c4d-4fc901e09b01","tr","Yalnızca test için"
"0b9412dc-497e-407c-b771-4dd76cef628b","92975ef4-673a-4b58-888a-fa5895853ca8","tr","Başarısız bir servise sürekli istek göndermekten kaçınarak kademeli (cascade) hataları önlemek için"
"3045cb63-9d7d-4d94-afa6-b9a1e186e188","a4db1d61-c95e-48c1-94c0-59d5db87968a","tr","Servisi silmek için"
"9d7c3e37-7d61-450d-86b4-f17468380161","e36ea65a-2e67-4340-bf6a-beaffb333371","tr","Hiçbir amacı yoktur"
"428b2f40-d5bc-4fec-a1dd-f6c023039609","cc076991-ca2d-4a4a-b69c-38b9333111db","tr","Yalnızca test için"
"0b75c16b-e85a-4b5f-9b02-8cee6bc138c5","adf79c62-c1d5-4f12-b8e3-ccb3739ee742","tr","Bir isteğin birden fazla servis üzerinden geçtiği yolu izleyip performans/hata analizi yapmak için"
"23c6e4a4-09d8-40b4-8488-afd4562437fb","5408be74-512a-48a3-a265-698792e0f34a","tr","Servisi oluşturmak için"
"1344838a-424f-4756-838b-d749a9147e82","907ef958-c7ab-461c-8e1e-e6bfcecc3132","tr","Hiçbir amacı yoktur"
"c0df2ec0-3fcc-4661-b298-ff3af8ca843b","0ff0f272-c41e-4845-bdef-d1fad9608d65","tr","Yalnızca UI için"
"a008c214-c8c0-453e-ac4c-848fb755b2de","48f53e32-fc91-41a9-94a3-0460ef8693f1","tr","Dağıtık işlemleri bir dizi yerel işlem ve telafi (compensation) adımıyla yönetmek için"
"21bf155b-4893-44ff-a2c5-5de9900be42a","e781eb06-7300-47d7-933c-f010e3470e89","tr","Servisi silmek için"
"28c1a697-60b6-4649-af8f-26a4573accbc","c263cead-df8d-4ac2-818a-659d10392a77","tr","Hiçbir amacı yoktur"
"1abf2b8b-2ea5-418e-8fec-b48a00a45620","d2559a87-158b-4c72-b3ad-4a8e82f56f9f","tr","Yalnızca test için"
"0a1e9529-307b-49ec-b176-b801a5b4fdb9","4824270b-88f9-44cd-8c7c-0919b1612977","tr","Monolitik sistemi kademeli olarak mikroservislere taşımak için"
"2252ac28-515c-4c2e-a655-9e12ed087499","b86f61c1-0263-41b2-8e06-f9020c00e7f4","tr","Yeni bir sistem oluşturmak için"
"7cf28ff6-7672-4b83-a46f-a10b2086818c","3c751af3-8fd6-4165-aa80-1e52e3bc655d","tr","Hiçbir amacı yoktur"
"436a4b68-8d60-4c87-83f2-4cdf09f49b98","b4cf4027-89db-4096-92ff-83b4deb91fae","tr","Yalnızca test için"
"a1e6d039-83d8-45d3-b60b-3948eb1f3518","1899d7c2-cd0d-46a5-86cd-329b2c11af5c","tr","Her servisin kendi net alan (domain) sınırına ve modeline sahip olmasını"
"7ff4bf42-3bb1-440a-9083-6b542959d850","bf4483f7-3362-4908-bdfc-1e3d762ec9d4","tr","Tüm servislerin aynı modeli paylaşmasını"
"298a138d-baa6-4d8e-a440-43a2b78f1754","c43dad36-07a9-4325-b1dc-33f62f44b920","tr","Hiçbir anlamı yoktur"
"ce0fb95d-f36f-42ca-913d-63ed7daa1588","7d007c21-bfd1-4872-916d-21bc9cb3043b","tr","Yalnızca UI'ye aittir"
"16b6d2ef-d206-4740-8433-6f8ba34f1c34","ad0984eb-1cf5-40d6-a777-97a0a2f17d2a","tr","İstemci isteklerini merkezi bir noktadan ilgili servislere yönlendirmek"
"bd11f953-81d4-4995-83b4-be06ab1e09cc","2fe78112-8669-47e2-82eb-06c052b8b260","tr","Veritabanı olmak"
"83c8d0ce-c503-4709-bc7e-08140dc9edb0","e5e3f39c-98dd-408a-917b-4e248ea5429c","tr","Hiçbir rolü yoktur"
"ca40b4cf-e2d0-4d88-a3e8-fe1af8ea4865","edcb317c-4f70-4b49-95c6-c6d2b833f5ea","tr","Yalnızca test için"
"bd26c849-ecb4-4be2-b26a-869f5cf8e9aa","100aa41f-c328-43fe-84be-70742a6bc029","tr","Tüm servislerin yapılandırmasını merkezi bir yerden yönetmeye imkân verir"
"2c1032ba-27ca-47f5-8f2b-d6bd3f5ae3a1","c90cfc14-83a2-4dfd-9b30-19ed20836f52","tr","Hiçbir faydası yoktur"
"e68ed7bd-3693-4e23-82f3-9df26c38b3d1","3b103ffb-bd4b-4b3d-afc3-9e671555b895","tr","Yalnızca test içindir"
"0576c196-77c3-4602-a1c3-6bda636051b6","057328aa-7ede-4982-a7c9-5f991e53d8e4","tr","Performansı düşürür"
"dbc67809-cfb5-4366-bdaa-3920eb4c7d47","a3c5f4ed-3756-4071-bb24-b379e7826553","tr","Dağıtık işlemler karmaşıktır, geleneksel ACID işlemleri servisler arası uygulanamaz"
"8b39c472-a3ea-4150-b92d-71b46909872e","b69798e8-5b10-41ef-9da9-0d674f62665a","tr","Hiçbir zorluğu yoktur"
"df335ec7-89e2-4090-9e86-e82314ae801a","568d5735-384b-48ce-b85a-a091310ebbc9","tr","Mikroservislerde consistency otomatiktir"
"0112bd89-2ee2-4f85-9806-f3ebd7132071","12783535-dfef-49ca-b9c0-6da22f71e0a2","tr","Yalnızca test ortamında zordur"
"90bf85e2-c76b-48a7-98f8-d64a01398af2","6d1d006c-dfc6-49ee-ad0f-1e6197e0b507","tr","Küçük, basit uygulamalarda, takımın deneyimi sınırlı olduğunda"
"2cbd57c5-babd-4934-aa6f-b3d152f410a5","8fbca80c-d947-4cea-b612-a12039ffa3af","tr","Her zaman önerilir"
"8ca04f92-a415-4311-91eb-a8c1268a5c41","7f24eef8-933e-4e05-96a5-0a59863931d1","tr","Hiçbir durumda önerilmez"
"e7a26103-779b-4927-837f-de26fab9f48c","d0e3b1b9-e8c8-4fdc-b9a3-8f612cb14d5b","tr","Yalnızca büyük şirketlerde"
"ee2f78eb-c25e-4993-8f02-a476436b1c70","fcdee2f0-0a5b-4b27-8133-ff4857727164","tr","Servisin sağlıklı çalıştığını izleme/orkestrasyon sistemlerine bildirmek için"
"317bfe06-47d2-43ff-a7d9-02ee38eedc2d","2fcd89de-3b28-478b-8375-d00c5c6d15b5","tr","Servisi silmek için"
"61a4a4fd-352e-47e3-8cb8-7cbc11771877","ef0259ac-0333-44e0-8be3-21e7b9b6ec39","tr","Hiçbir amacı yoktur"
"9800340f-6565-4e84-bf9a-f964f361fc16","307be500-580d-4f97-9247-d698a592fc71","tr","Yalnızca test için"
"e13928be-a594-40a6-a1b5-8be8d0e27884","99fd8067-0eb5-4e5f-88a6-3dd4bc75b722","tr","Servislerin olaylar (events) aracılığıyla asenkron iletişim kurması"
"31492d38-615f-4d3d-9db9-50d565d6a15a","c01b046b-b032-4305-bd51-987dd743de57","tr","Yalnızca senkron çağrılar"
"d6e07546-ba3f-4504-b3d2-509f23949f09","24940dc6-f314-4e34-88fb-9fa96ff5ec1c","tr","Hiçbir anlamı yoktur"
"039bc36b-0670-4145-a12d-a1905281beb1","4a822b85-f9e8-4655-90e5-f4f8a7517092","tr","Yalnızca UI için"
"b82f4279-d9ad-4795-baaf-c33177339fc0","512be40b-7045-4ceb-aed6-58d710cd31e5","tr","Farklı servislerin farklı hızlarda gelişmesine rağmen uyumluluğu korumak için"
"28bb0cb7-a17f-4505-acf0-c1db67a928f3","d402c9ff-27f9-4a4b-8aff-4eeb8e41b5fa","tr","Hiçbir önemi yoktur"
"9e9cecd5-53bd-4587-b075-da9716d34605","242fd891-76f2-4e84-b0b1-20cb3380a355","tr","Yalnızca UI içindir"
"01643a0c-7c38-4595-8c8f-0e5dac49dff7","a3fa2445-46cc-4db3-8b27-d8ceff180376","tr","Performansı düşürür"
"7240519b-6adf-4330-b9e6-e1a3127f3622","1cea7ecf-54fe-43da-86be-eb1ac43d6e62","tr","Ana servise yardımcı işlevsellik (logging, proxy) eklemek için ayrı bir konteyner"
"c86321b7-3378-4278-9128-fb089e84f45c","8d1e9fa3-cf4a-45db-a89d-b15426268d6c","tr","Ana servisin yerini almak için"
"9bd69207-080c-4bb2-ad4c-f364f4e9a490","261c06d8-5573-493f-8b0d-ec14c298e000","tr","Hiçbir amacı yoktur"
"aaf9c719-1ecd-4243-ad61-6f7d444beaf0","37fd4856-74c9-41fe-ad1c-4103388dbee9","tr","Yalnızca test için"
"6ddd8683-11bf-451d-b04c-9d31ea21a02f","0cd8e2ff-9e61-4344-aec7-98458090d8e9","tr","Uygulamanın çalışması hakkında bilgi kaydederek debug/izlemeyi kolaylaştırmak için"
"5307d9f5-213b-4d45-93fe-fb994bb7162a","d06cf896-fe34-49dc-9bbf-edd9107b18d1","tr","Kodu hızlandırmak için"
"21f5eba7-4b8e-4e11-8f22-e48702d8546b","abd53b53-7fd0-4a2d-967b-3940d4252839","tr","Hiçbir amacı yoktur"
"73e876bc-dd66-4b0d-8966-02f9fd7ed8b4","45dca4ff-2f9b-4a9a-852a-d20729d848c0","tr","Yalnızca test için"
"5a3c4f4d-dea6-48b7-84f8-1ef7bcb977f8","ec88a4a8-886a-41c2-a9c9-043538e840e8","tr","Log mesajlarının önem/ciddiyet seviyesini ayırt etmek için"
"f81b9907-a13b-47d4-9b5e-7214d822708f","1811d93c-c0fe-4f05-9907-97c67da01ecf","tr","Hiçbir amacı yoktur"
"faa9d7da-0d92-4ac7-b968-705a93619a45","e4bf35e1-71d2-4b6e-8866-ad497ccb761a","tr","Yalnızca renk için"
"5ffbde41-64e6-45e2-ae89-473fae6692fc","b8b28184-d117-4f7b-bddb-92e6ba93ea52","tr","Performans için"
"2435dde4-2e68-45ad-b51c-e9c75761c965","c21ad545-40b4-4cdb-80cf-7efc16aa7466","tr","Java için loglama soyutlama katmanı (facade), farklı loglama kütüphanelerini birleştirir"
"df7eeee1-945d-4b3f-8bd4-f8dc35169679","dee218a3-4b46-4d55-8681-25f83ad8680d","tr","Veritabanı"
"308ec537-f89d-4a48-937d-514775d61b14","14b51b0c-769e-46a5-b0f6-bf7b7d381e0b","tr","Test framework'ü"
"e3f34f87-2b28-408b-b9ab-8b81c64761ea","58bba3ae-eeef-4adf-a8fe-de69cbbd011d","tr","Hiçbir anlamı yoktur"
"7720726f-250a-48a9-8452-4bb213f0ca61","d270d470-9d0d-47f7-af4f-1d191a20d83c","tr","Logları (örn. JSON formatında) makine tarafından kolayca işlenebilir/aranabilir hale getirmek için"
"ba002a76-2e6f-4b7a-8769-a49c5b27455c","27ba7f49-4033-4dcc-abb2-165e551ae667","tr","Hiçbir faydası yoktur"
"cc9e4747-31ef-4a62-9ce7-2e1cb513d5ac","e085095f-6d78-4ca9-918a-ba8958902fb9","tr","Yalnızca insan tarafından okunabilirdir"
"65c553cd-4973-4f8e-b7b0-e34480c3fc38","2f4ab723-e7c6-4a45-bef0-ecf5d761555f","tr","Performansı düşürür"
"e7763ea8-53a5-4238-9d9c-ad5d67692a01","631487b9-afba-41c3-b1f4-4ea7db7fc124","tr","Birden fazla servisin loglarını tek bir yerde toplayıp arama/analiz yapmak için"
"2ee3b881-ddd5-4980-a321-9d3ca948b68f","5507025f-2c68-4838-8676-c7fdd7810725","tr","Logları silmek için"
"64aea007-5730-4f8c-a754-08f8a9918ddc","20f7a80d-1902-458c-87da-e69267f2e5ff","tr","Hiçbir amacı yoktur"
"daf9bc6d-cca0-48e4-bb2b-db35e4c1776c","6f935f06-81cb-405e-84a5-d49baea22ac4","tr","Yalnızca test için"
"125e2b40-5225-42d2-b580-2429f21bc11f","f0fbfeef-0319-4c2b-bc28-3649087e6c60","tr","Uygulamanın performansını (yanıt süresi, hata oranı) gerçek zamanlı izler"
"3e2e642d-7df2-4fd2-acc5-f35d3772cd72","706a3bc9-0ac6-4ef4-a16b-a517e72f37b0","tr","Kodu yazar"
"95b17869-82d1-402a-95db-ac87868011fe","78ee853d-0f15-485e-8992-adfc73fe72bb","tr","Hiçbir işi yoktur"
"5aefc274-c3dd-4a25-9238-76667e1a23c0","1142084b-e70d-43c6-8175-20cbf9140f1b","tr","Yalnızca test içindir"
"a4f1af07-15cd-4740-8b6f-0cfc184e0fa5","090f49ce-9ae6-415f-a0fd-5695f4a86cbe","tr","Metrics sayısal/ölçüm tabanlı toplu veridir, Logs ise ayrık olay kayıtlarıdır"
"aaedbbf2-742b-4b86-b1d5-d21ae9bc1897","fccb1e56-c259-4484-ae19-44f43d74757a","tr","Fark yoktur"
"5591c8cf-b0b6-49d4-890f-b5a4d5c81817","f46ed7d7-8056-4b82-94b8-8b0d877bfaf7","tr","Logs her zaman sayıdır"
"56acdafc-edb5-44f9-a2ae-31e2484398c7","f045a66b-578d-4523-8f0e-70c2141bf6ba","tr","Metrics metindir"
"8ccd43ca-0b44-4d60-91a7-93c26528f4f8","4b8e3000-a413-43fc-a1a1-2c6281613c44","tr","Belirli koşullar (örn. hata oranı artışı) oluştuğunda takımı otomatik olarak uyarmak için"
"0033bce4-a0eb-4fdb-9b93-2af64c9604cd","556e402c-a135-4e8c-8aa6-aaaf7a9ec915","tr","Hiçbir amacı yoktur"
"b7c1c869-aafc-4fa4-b064-e6a6998e0980","f68971fc-af0c-469c-a0d2-2f3289377541","tr","Yalnızca test için"
"ce1f7629-27b6-4806-a056-824dfa2a47ab","9caf9f5d-5fdf-4a85-8909-336e8122b39a","tr","Logları silmek için"
"418878bc-6fec-49f6-b2b8-531b97c27c41","ebbc4859-f7ed-4fc4-bbde-b68a2362bc2d","tr","Bir isteğin birden fazla servis üzerinden geçtiği logları birleştirip izlemek için"
"ef33aa08-76f9-4593-953e-fd3e6237157a","ca42a414-ff82-4ff0-9cbf-ad0a46afa1ec","tr","Hiçbir amacı yoktur"
"385e5799-ccc9-46e6-a541-f32d5f84ae9b","9f87b517-17eb-4e61-8eb7-4f12909bf5e3","tr","Yalnızca veritabanı için"
"bddce204-8cc7-4fe9-945a-16c86e5920f5","ceee8847-0e02-4eff-945f-0fdb1a9fa533","tr","Şifreleme için"
"34cdc3b5-2144-4826-9fa0-6c959e8e1d4f","3c5a644e-5b59-4a17-a4ec-993066a7a01f","tr","Log dosyalarının kontrolsüz büyüyüp disk alanını tüketmesini önlemek için"
"1e680891-953b-4d41-b920-3e58ae319b30","3d173625-b25f-4bc2-8bc7-d2eb8db00b3d","tr","Logları silmek için"
"3e90485c-0845-4836-ba49-f7dec465c031","99721016-2e17-475e-aefc-ffa565a7621d","tr","Hiçbir amacı yoktur"
